217,279.0,1
279,279.0,1
171,253.0,1
421,396.0,1
228,253.0,1
337,337.0,1
279,279.0,1
366,337.0,1
333,337.0,1
338,338.0,1
145,279.0,1
279,279.0,1
167,253.0,1
198,253.0,1
228,253.0,1
77,252.0,1
221,279.0,1
218,279.0,1
158,279.0,1
311,310.0,1
398,396.0,1
229,253.0,1
393,337.0,1
307,308.0,1
197,253.0,1
199,253.0,1
335,337.0,1
279,279.0,1
288,253.0,1
190,279.0,1
277,279.0,1
279,279.0,1
338,338.0,1
308,308.0,1
260,253.0,1
307,308.0,1
75,252.0,1
337,337.0,1
340,339.0,1
309,309.0,1
105,252.0,1
260,253.0,1
259,253.0,1
106,252.0,1
288,253.0,1
144,253.0,1
105,252.0,1
186,279.0,1
75,252.0,1
46,252.0,1
286,253.0,1
309,309.0,1
19,252.0,1
541,396.0,1
135,252.0,1
231,253.0,1
259,253.0,1
308,308.0,1
340,339.0,1
133,252.0,1
246,279.0,1
231,253.0,1
275,279.0,1
422,396.0,1
260,253.0,1
186,279.0,1
281,252.0,1
307,308.0,1
250,279.0,1
195,253.0,1
315,253.0,1
281,252.0,1
426,396.0,1
110,253.0,1
167,253.0,1
507,396.0,1
392,337.0,1
145,279.0,0
224,253.0,1
312,310.0,1
162,279.0,1
109,253.0,1
188,279.0,1
137,253.0,1
424,396.0,1
145,279.0,1
56,253.0,1
260,253.0,1
280,279.0,1
256,253.0,1
284,253.0,1
343,339.0,1
198,253.0,1
224,253.0,1
337,337.0,1
260,253.0,1
158,279.0,1
284,253.0,1
393,337.0,1
279,279.0,1
309,309.0,1
420,337.0,1
157,279.0,1
425,396.0,1
308,308.0,1
286,253.0,1
167,253.0,1
254,253.0,1
145,279.0,0
223,252.0,1
194,252.0,1
165,252.0,1
307,308.0,1
248,279.0,1
363,337.0,1
250,279.0,1
228,253.0,1
254,253.0,1
307,308.0,1
449,396.0,1
309,309.0,1
341,339.0,1
278,279.0,1
395,396.0,1
394,396.0,1
342,339.0,1
230,253.0,1
309,309.0,1
246,279.0,1
283,253.0,1
171,253.0,1
339,339.0,1
398,396.0,1
279,279.0,1
288,253.0,1
144,253.0,1
172,253.0,1
367,338.0,1
307,308.0,1
425,396.0,1
227,253.0,1
164,252.0,1
250,279.0,1
313,253.0,1
276,279.0,1
217,279.0,1
229,253.0,1
18,252.0,1
286,253.0,1
338,338.0,1
191,279.0,1
105,252.0,1
280,279.0,1
227,253.0,1
114,253.0,1
171,253.0,1
277,279.0,1
21,253.0,1
26,253.0,1
163,252.0,1
249,279.0,1
341,339.0,1
283,253.0,1
167,253.0,1
105,252.0,1
164,252.0,1
251,252.0,1
252,252.0,1
277,279.0,1
340,339.0,1
222,252.0,1
252,252.0,1
254,253.0,1
187,279.0,1
335,337.0,1
252,252.0,1
278,279.0,1
395,396.0,1
223,252.0,1
341,339.0,1
231,253.0,1
145,279.0,1
341,339.0,1
115,253.0,1
398,396.0,1
135,252.0,1
314,253.0,1
142,253.0,1
361,337.0,1
249,279.0,1
192,252.0,1
186,279.0,1
145,279.0,0
288,253.0,1
337,337.0,1
142,253.0,1
227,253.0,1
224,253.0,1
114,253.0,1
337,337.0,1
140,253.0,1
162,279.0,1
107,252.0,1
143,253.0,1
278,279.0,1
335,337.0,1
230,253.0,1
305,308.0,1
367,338.0,1
56,253.0,1
186,279.0,1
244,279.0,1
223,252.0,1
197,253.0,1
421,396.0,1
199,253.0,1
341,339.0,1
19,252.0,1
217,279.0,1
228,253.0,1
286,253.0,1
55,253.0,1
56,253.0,1
114,253.0,1
365,337.0,1
279,279.0,1
394,396.0,1
390,337.0,1
338,338.0,1
338,338.0,1
251,252.0,1
367,338.0,1
229,253.0,1
423,396.0,1
217,279.0,1
481,396.0,1
254,253.0,1
421,396.0,1
395,396.0,1
168,253.0,1
313,253.0,1
343,339.0,1
220,279.0,1
170,253.0,1
252,252.0,1
230,253.0,1
167,253.0,1
188,279.0,1
340,339.0,1
482,396.0,1
139,253.0,1
540,396.0,1
339,339.0,1
362,337.0,1
420,337.0,1
391,337.0,1
108,253.0,1
81,253.0,1
84,253.0,1
171,253.0,1
288,253.0,1
279,279.0,1
136,252.0,1
85,253.0,1
56,253.0,1
393,337.0,1
193,252.0,1
75,252.0,1
193,252.0,1
200,253.0,1
278,279.0,1
312,310.0,1
46,252.0,1
342,339.0,1
258,253.0,1
304,308.0,1
395,396.0,1
306,308.0,1
187,279.0,1
171,253.0,1
221,279.0,1
277,279.0,1
424,396.0,1
312,310.0,1
163,252.0,1
144,253.0,1
368,339.0,1
361,337.0,1
222,252.0,1
311,310.0,1
254,253.0,1
367,338.0,1
260,253.0,1
483,396.0,1
339,339.0,1
193,252.0,1
108,253.0,1
390,337.0,1
171,253.0,1
281,252.0,1
108,253.0,1
338,338.0,1
201,253.0,1
361,337.0,1
338,338.0,1
215,279.0,1
312,310.0,1
197,253.0,1
218,279.0,1
115,253.0,1
307,308.0,1
186,279.0,1
391,337.0,1
304,308.0,1
247,279.0,1
286,253.0,1
423,396.0,1
276,279.0,1
250,279.0,1
396,396.0,1
257,253.0,1
215,279.0,1
287,253.0,1
106,252.0,1
19,252.0,1
424,396.0,1
256,253.0,1
308,308.0,1
394,396.0,1
253,253.0,1
481,396.0,1
199,253.0,1
335,337.0,1
143,253.0,1
135,252.0,1
423,396.0,1
164,252.0,1
274,279.0,1
452,396.0,1
303,308.0,1
109,253.0,1
77,252.0,1
286,253.0,1
200,253.0,1
129,279.0,1
170,253.0,1
228,253.0,1
226,253.0,1
314,253.0,1
134,252.0,1
540,396.0,1
135,252.0,1
135,252.0,1
258,253.0,1
253,253.0,1
252,252.0,1
259,253.0,1
255,253.0,1
157,279.0,1
140,253.0,1
288,253.0,1
395,396.0,1
338,338.0,1
77,252.0,1
479,396.0,1
257,253.0,1
144,253.0,1
303,308.0,1
144,253.0,1
222,252.0,1
250,279.0,1
371,339.0,1
398,396.0,1
288,253.0,1
110,253.0,1
251,252.0,1
422,396.0,1
392,337.0,1
163,252.0,1
218,279.0,1
225,253.0,1
129,279.0,1
255,253.0,1
137,253.0,1
195,253.0,1
483,396.0,1
78,252.0,1
186,279.0,1
275,279.0,1
165,252.0,1
252,252.0,1
103,279.0,1
186,279.0,1
333,337.0,1
222,252.0,1
481,396.0,1
258,253.0,1
259,253.0,1
424,396.0,1
144,253.0,1
279,279.0,1
247,279.0,1
336,337.0,1
303,308.0,1
199,253.0,1
338,338.0,1
338,338.0,1
313,253.0,1
253,253.0,1
507,396.0,1
283,253.0,1
275,279.0,1
308,308.0,1
231,253.0,1
423,396.0,1
421,396.0,1
134,252.0,1
396,396.0,1
280,279.0,1
145,279.0,1
246,279.0,1
166,253.0,1
426,396.0,1
338,338.0,1
419,337.0,1
334,337.0,1
103,279.0,1
276,279.0,1
142,253.0,1
224,253.0,1
250,279.0,1
228,253.0,1
339,339.0,1
420,337.0,1
369,339.0,1
304,308.0,1
81,253.0,1
249,279.0,1
308,308.0,1
454,396.0,1
336,337.0,1
427,396.0,1
280,279.0,1
219,279.0,1
339,339.0,1
308,308.0,1
303,308.0,1
335,337.0,1
164,252.0,1
314,253.0,1
138,253.0,1
339,339.0,1
222,252.0,1
313,253.0,1
312,310.0,1
215,279.0,1
195,253.0,1
309,309.0,1
137,253.0,1
250,279.0,1
363,337.0,1
224,253.0,1
114,253.0,1
167,253.0,1
248,279.0,1
163,252.0,1
194,252.0,1
215,279.0,1
343,339.0,1
339,339.0,1
303,308.0,1
422,396.0,1
278,279.0,1
223,252.0,1
227,253.0,1
335,337.0,1
394,396.0,1
308,308.0,1
279,279.0,1
163,252.0,1
157,279.0,1
104,252.0,1
159,279.0,1
246,279.0,1
396,396.0,1
249,279.0,1
313,253.0,1
304,308.0,1
104,252.0,1
250,279.0,1
258,253.0,1
420,337.0,1
482,396.0,1
167,253.0,1
334,337.0,1
145,279.0,1
195,253.0,1
169,253.0,1
338,338.0,1
257,253.0,1
307,308.0,1
226,253.0,1
288,253.0,1
21,253.0,1
215,279.0,1
279,279.0,1
253,253.0,1
342,339.0,1
337,337.0,1
343,339.0,1
227,253.0,1
303,308.0,1
340,339.0,1
163,252.0,1
157,279.0,1
259,253.0,1
511,396.0,1
281,252.0,1
396,396.0,1
343,339.0,1
253,253.0,1
168,253.0,1
162,279.0,1
288,253.0,1
133,252.0,1
425,396.0,1
421,396.0,1
114,253.0,1
259,253.0,1
251,252.0,1
225,253.0,1
287,253.0,1
341,339.0,1
27,253.0,1
279,279.0,1
215,279.0,1
253,253.0,1
81,253.0,1
193,252.0,1
18,252.0,1
419,337.0,1
423,396.0,1
259,253.0,1
370,339.0,1
136,252.0,1
340,339.0,1
395,396.0,1
336,337.0,1
255,253.0,1
362,337.0,1
46,252.0,1
200,253.0,1
313,253.0,1
342,339.0,1
337,337.0,1
337,337.0,1
286,253.0,1
158,279.0,1
247,279.0,1
421,396.0,1
229,253.0,1
193,252.0,1
361,337.0,1
453,396.0,1
161,279.0,1
343,339.0,1
145,279.0,1
479,396.0,1
420,337.0,1
46,252.0,1
135,252.0,1
314,253.0,1
230,253.0,1
425,396.0,1
278,279.0,1
279,279.0,1
26,253.0,1
364,337.0,1
420,337.0,1
364,337.0,1
255,253.0,1
280,279.0,1
449,396.0,1
142,253.0,1
308,308.0,1
170,253.0,1
113,253.0,1
244,279.0,1
312,310.0,1
395,396.0,1
311,310.0,1
284,253.0,1
311,310.0,1
508,396.0,1
46,252.0,1
280,279.0,1
454,396.0,1
162,279.0,1
394,396.0,1
398,396.0,1
337,337.0,1
390,337.0,1
225,253.0,1
366,337.0,1
281,252.0,1
134,252.0,1
310,310.0,1
113,253.0,1
134,252.0,1
275,279.0,1
277,279.0,1
245,279.0,1
142,253.0,1
278,279.0,1
275,279.0,1
113,253.0,1
338,338.0,1
227,253.0,1
337,337.0,1
274,279.0,1
310,310.0,1
216,279.0,1
369,339.0,1
222,252.0,1
391,337.0,1
143,253.0,1
250,279.0,1
421,396.0,1
337,337.0,1
195,253.0,1
220,279.0,1
333,337.0,1
369,339.0,1
277,279.0,1
246,279.0,1
307,308.0,1
365,337.0,1
396,396.0,1
307,308.0,1
397,396.0,1
250,279.0,1
276,279.0,1
280,279.0,1
197,253.0,1
314,253.0,1
228,253.0,1
307,308.0,1
115,253.0,1
258,253.0,1
278,279.0,1
540,396.0,1
363,337.0,1
336,337.0,1
420,337.0,1
252,252.0,1
197,253.0,1
455,396.0,1
162,279.0,1
338,338.0,1
308,308.0,1
337,337.0,1
247,279.0,1
218,279.0,1
191,279.0,1
56,253.0,1
449,396.0,1
276,279.0,1
421,396.0,1
449,396.0,1
275,279.0,1
278,279.0,1
340,339.0,1
280,279.0,1
227,253.0,1
336,337.0,1
161,279.0,1
453,396.0,1
143,253.0,1
166,253.0,1
258,253.0,1
313,253.0,1
313,253.0,1
168,253.0,1
275,279.0,1
282,253.0,1
222,252.0,1
313,253.0,1
161,279.0,1
246,279.0,1
191,279.0,1
450,396.0,1
274,279.0,1
397,396.0,1
137,253.0,1
362,337.0,1
222,252.0,1
145,279.0,1
338,338.0,1
171,253.0,1
226,253.0,1
448,396.0,1
361,337.0,1
510,396.0,1
391,337.0,1
170,253.0,1
423,396.0,1
422,396.0,1
368,339.0,1
309,309.0,1
279,279.0,1
339,339.0,1
286,253.0,1
310,310.0,1
274,279.0,1
448,396.0,1
143,253.0,1
344,339.0,1
251,252.0,1
258,253.0,1
315,253.0,1
366,337.0,1
251,252.0,1
370,339.0,1
423,396.0,1
335,337.0,1
244,279.0,1
168,253.0,1
285,253.0,1
448,396.0,1
333,337.0,1
224,253.0,1
53,253.0,1
338,338.0,1
253,253.0,1
392,337.0,1
423,396.0,1
110,253.0,1
253,253.0,1
281,252.0,1
18,252.0,1
308,308.0,1
308,308.0,1
309,309.0,1
311,310.0,1
308,308.0,1
332,337.0,1
222,252.0,1
245,279.0,1
78,252.0,1
217,279.0,1
285,253.0,1
252,252.0,1
333,337.0,1
336,337.0,1
397,396.0,1
76,252.0,1
453,396.0,1
78,252.0,1
390,337.0,1
424,396.0,1
425,396.0,1
396,396.0,1
280,279.0,1
251,252.0,1
223,252.0,1
223,252.0,1
140,253.0,1
76,252.0,1
253,253.0,1
284,253.0,1
305,308.0,1
143,253.0,1
257,253.0,1
335,337.0,1
260,253.0,1
252,252.0,1
216,279.0,1
228,253.0,1
216,279.0,1
194,252.0,1
78,252.0,1
258,253.0,1
482,396.0,1
188,279.0,1
363,337.0,1
285,253.0,1
246,279.0,1
136,252.0,1
336,337.0,1
139,253.0,1
278,279.0,1
427,396.0,1
309,309.0,1
133,252.0,1
367,338.0,1
259,253.0,1
215,279.0,1
343,339.0,1
220,279.0,1
250,279.0,1
250,279.0,1
281,252.0,1
343,339.0,1
75,252.0,1
397,396.0,1
170,253.0,1
136,252.0,1
254,253.0,1
423,396.0,1
259,253.0,1
252,252.0,1
168,253.0,1
341,339.0,1
221,279.0,1
448,396.0,1
368,339.0,1
251,252.0,1
248,279.0,1
191,279.0,1
200,253.0,1
370,339.0,1
288,253.0,1
107,252.0,1
274,279.0,1
170,253.0,1
78,252.0,1
199,253.0,1
343,339.0,1
228,253.0,1
245,279.0,1
310,310.0,1
230,253.0,1
419,337.0,1
252,252.0,1
230,253.0,1
166,253.0,1
144,253.0,1
368,339.0,1
392,337.0,1
287,253.0,1
367,338.0,1
46,252.0,1
421,396.0,1
169,253.0,1
421,396.0,1
144,253.0,1
344,339.0,1
449,396.0,1
186,279.0,1
201,253.0,1
226,253.0,1
251,252.0,1
342,339.0,1
512,396.0,1
162,279.0,1
279,279.0,1
332,337.0,1
303,308.0,1
76,252.0,1
391,337.0,1
305,308.0,1
336,337.0,1
314,253.0,1
366,337.0,1
222,252.0,1
337,337.0,1
309,309.0,1
105,252.0,1
250,279.0,1
420,337.0,1
138,253.0,1
110,253.0,1
53,253.0,1
186,279.0,1
231,253.0,1
143,253.0,1
170,253.0,1
337,337.0,1
512,396.0,1
45,252.0,1
105,252.0,1
76,252.0,1
215,279.0,1
279,279.0,1
333,337.0,1
199,253.0,1
313,253.0,1
245,279.0,1
276,279.0,1
336,337.0,1
191,279.0,1
396,396.0,1
217,279.0,1
282,253.0,1
229,253.0,1
157,279.0,1
284,253.0,1
364,337.0,1
76,252.0,1
198,253.0,1
166,253.0,1
421,396.0,1
419,337.0,1
448,396.0,1
394,396.0,1
449,396.0,1
171,253.0,1
333,337.0,1
197,253.0,1
363,337.0,1
195,253.0,1
252,252.0,1
483,396.0,1
223,252.0,1
245,279.0,1
140,253.0,1
140,253.0,1
251,252.0,1
221,279.0,1
369,339.0,1
215,279.0,1
195,253.0,1
230,253.0,1
142,253.0,1
257,253.0,1
274,279.0,1
56,253.0,1
224,253.0,1
133,252.0,1
223,252.0,1
170,253.0,1
249,279.0,1
247,279.0,1
249,279.0,1
105,252.0,1
337,337.0,1
227,253.0,1
254,253.0,1
226,253.0,1
281,252.0,1
253,253.0,1
303,308.0,1
109,253.0,1
105,252.0,1
48,252.0,1
76,252.0,1
365,337.0,1
341,339.0,1
540,396.0,1
172,253.0,1
339,339.0,1
257,253.0,1
280,279.0,1
220,279.0,1
220,279.0,1
256,253.0,1
104,252.0,1
141,253.0,1
392,337.0,1
393,337.0,1
169,253.0,1
396,396.0,1
136,252.0,1
224,253.0,1
284,253.0,1
253,253.0,1
249,279.0,1
188,279.0,1
200,253.0,1
311,310.0,1
482,396.0,1
398,396.0,1
425,396.0,1
341,339.0,1
306,308.0,1
196,253.0,1
115,253.0,1
200,253.0,1
246,279.0,1
260,253.0,1
367,338.0,1
252,252.0,1
277,279.0,1
133,252.0,1
133,252.0,1
309,309.0,1
229,253.0,1
278,279.0,1
287,253.0,1
252,252.0,1
312,310.0,1
138,253.0,1
368,339.0,1
226,253.0,1
47,252.0,1
371,339.0,1
337,337.0,1
308,308.0,1
197,253.0,1
258,253.0,1
483,396.0,1
512,396.0,1
395,396.0,1
135,252.0,1
247,279.0,1
106,252.0,1
195,253.0,1
338,338.0,1
259,253.0,1
304,308.0,1
188,279.0,1
419,337.0,1
143,253.0,1
249,279.0,1
219,279.0,1
220,279.0,1
166,253.0,1
362,337.0,1
336,337.0,1
281,252.0,1
169,253.0,1
166,253.0,1
195,253.0,1
226,253.0,1
307,308.0,1
310,310.0,1
144,253.0,1
223,252.0,1
225,253.0,1
288,253.0,1
165,252.0,1
129,279.0,1
164,252.0,1
219,279.0,1
108,253.0,1
340,339.0,1
303,308.0,1
371,339.0,1
224,253.0,1
229,253.0,1
193,252.0,1
337,337.0,1
145,279.0,1
283,253.0,1
279,279.0,1
286,253.0,1
249,279.0,1
279,279.0,1
279,279.0,1
277,279.0,1
424,396.0,1
334,337.0,1
225,253.0,1
453,396.0,1
367,338.0,1
247,279.0,1
139,253.0,1
541,396.0,1
337,337.0,1
310,310.0,1
251,252.0,1
335,337.0,1
260,253.0,1
449,396.0,1
337,337.0,1
427,396.0,1
159,279.0,1
225,253.0,1
168,253.0,1
255,253.0,1
228,253.0,1
165,252.0,1
308,308.0,1
280,279.0,1
279,279.0,1
142,253.0,1
483,396.0,1
367,338.0,1
278,279.0,1
282,253.0,1
82,253.0,1
341,339.0,1
158,279.0,1
230,253.0,1
311,310.0,1
285,253.0,1
167,253.0,1
136,252.0,1
304,308.0,1
18,252.0,1
304,308.0,1
282,253.0,1
145,279.0,1
286,253.0,1
304,308.0,1
251,252.0,1
143,253.0,1
334,337.0,1
162,279.0,1
186,279.0,1
244,279.0,1
162,279.0,1
424,396.0,1
195,253.0,1
368,339.0,1
286,253.0,1
107,252.0,1
227,253.0,1
142,253.0,1
303,308.0,1
341,339.0,1
253,253.0,1
45,252.0,1
420,337.0,1
287,253.0,1
336,337.0,1
186,279.0,1
139,253.0,1
340,339.0,1
313,253.0,1
196,253.0,1
198,253.0,1
367,338.0,1
258,253.0,1
449,396.0,1
106,252.0,1
448,396.0,1
229,253.0,1
306,308.0,1
311,310.0,1
483,396.0,1
339,339.0,1
134,252.0,1
229,253.0,1
190,279.0,1
339,339.0,1
280,279.0,1
424,396.0,1
307,308.0,1
369,339.0,1
188,279.0,1
201,253.0,1
367,338.0,1
76,252.0,1
307,308.0,1
332,337.0,1
309,309.0,1
422,396.0,1
197,253.0,1
426,396.0,1
309,309.0,1
370,339.0,1
139,253.0,1
74,252.0,1
274,279.0,1
282,253.0,1
339,339.0,1
286,253.0,1
314,253.0,1
340,339.0,1
200,253.0,1
396,396.0,1
510,396.0,1
134,252.0,1
230,253.0,1
167,253.0,1
344,339.0,1
510,396.0,1
103,279.0,1
336,337.0,1
225,253.0,1
228,253.0,1
259,253.0,1
419,337.0,1
245,279.0,1
305,308.0,1
48,252.0,1
309,309.0,1
215,279.0,1
396,396.0,1
333,337.0,1
201,253.0,1
393,337.0,1
170,253.0,1
336,337.0,1
132,279.0,1
253,253.0,1
195,253.0,1
340,339.0,1
223,252.0,1
366,337.0,1
482,396.0,1
422,396.0,1
342,339.0,1
362,337.0,1
187,279.0,1
231,253.0,1
75,252.0,1
166,253.0,1
419,337.0,1
75,252.0,1
164,252.0,1
340,339.0,1
337,337.0,1
46,252.0,1
341,339.0,1
199,253.0,1
55,253.0,1
310,310.0,1
85,253.0,1
222,252.0,1
46,252.0,1
309,309.0,1
310,310.0,1
364,337.0,1
133,252.0,1
77,252.0,1
482,396.0,1
397,396.0,1
144,253.0,1
337,337.0,1
278,279.0,1
252,252.0,1
246,279.0,1
19,252.0,1
341,339.0,1
307,308.0,1
419,337.0,1
114,253.0,1
310,310.0,1
340,339.0,1
162,279.0,1
253,253.0,1
145,279.0,1
172,253.0,1
393,337.0,1
453,396.0,1
248,279.0,1
367,338.0,1
199,253.0,1
395,396.0,1
277,279.0,1
252,252.0,1
394,396.0,1
482,396.0,1
507,396.0,1
340,339.0,1
249,279.0,1
169,253.0,1
284,253.0,1
225,253.0,1
159,279.0,1
103,279.0,1
187,279.0,1
344,339.0,1
335,337.0,1
362,337.0,1
392,337.0,1
248,279.0,1
396,396.0,1
366,337.0,1
310,310.0,1
449,396.0,1
169,253.0,1
171,253.0,1
225,253.0,1
366,337.0,1
287,253.0,1
315,253.0,1
217,279.0,1
451,396.0,1
390,337.0,1
422,396.0,1
304,308.0,1
364,337.0,1
394,396.0,1
395,396.0,1
187,279.0,1
227,253.0,1
287,253.0,1
190,279.0,1
339,339.0,1
143,253.0,1
220,279.0,1
223,252.0,1
259,253.0,1
188,279.0,1
307,308.0,1
340,339.0,1
370,339.0,1
252,252.0,1
159,279.0,1
315,253.0,1
285,253.0,1
218,279.0,1
421,396.0,1
158,279.0,1
303,308.0,1
367,338.0,1
257,253.0,1
361,337.0,1
194,252.0,1
224,253.0,1
56,253.0,1
306,308.0,1
140,253.0,1
336,337.0,1
448,396.0,1
245,279.0,1
257,253.0,1
424,396.0,1
45,252.0,1
311,310.0,1
145,279.0,1
252,252.0,1
275,279.0,1
281,252.0,1
391,337.0,1
190,279.0,1
288,253.0,1
344,339.0,1
145,279.0,1
76,252.0,1
344,339.0,1
158,279.0,1
84,253.0,1
511,396.0,1
245,279.0,1
132,279.0,1
391,337.0,1
251,252.0,1
425,396.0,1
231,253.0,1
225,253.0,1
196,253.0,1
216,279.0,1
244,279.0,1
21,253.0,1
422,396.0,1
197,253.0,1
191,279.0,1
244,279.0,1
287,253.0,1
187,279.0,1
135,252.0,1
187,279.0,1
225,253.0,1
392,337.0,1
343,339.0,1
114,253.0,1
163,252.0,1
195,253.0,1
364,337.0,1
195,253.0,1
249,279.0,1
426,396.0,1
231,253.0,1
172,253.0,1
278,279.0,1
332,337.0,1
306,308.0,1
110,253.0,1
479,396.0,1
140,253.0,1
286,253.0,1
260,253.0,1
365,337.0,1
424,396.0,1
333,337.0,1
134,252.0,1
366,337.0,1
109,253.0,1
332,337.0,1
339,339.0,1
251,252.0,1
336,337.0,1
336,337.0,1
334,337.0,1
199,253.0,1
159,279.0,1
365,337.0,1
310,310.0,1
419,337.0,1
251,252.0,1
78,252.0,1
199,253.0,1
419,337.0,1
448,396.0,1
395,396.0,1
231,253.0,1
134,252.0,1
309,309.0,1
365,337.0,1
145,279.0,1
137,253.0,1
260,253.0,1
157,279.0,1
157,279.0,1
343,339.0,1
313,253.0,1
244,279.0,1
396,396.0,1
138,253.0,1
312,310.0,1
366,337.0,1
171,253.0,1
257,253.0,1
307,308.0,1
279,279.0,1
191,279.0,1
191,279.0,1
111,253.0,1
157,279.0,1
252,252.0,1
253,253.0,1
187,279.0,1
198,253.0,1
368,339.0,1
421,396.0,1
144,253.0,1
133,252.0,1
278,279.0,1
76,252.0,1
287,253.0,1
252,252.0,1
309,309.0,1
259,253.0,1
420,337.0,1
217,279.0,1
284,253.0,1
394,396.0,1
226,253.0,1
191,279.0,1
110,253.0,1
139,253.0,1
308,308.0,1
197,253.0,1
393,337.0,1
110,253.0,1
396,396.0,1
47,252.0,1
223,252.0,1
143,253.0,1
221,279.0,1
475,396.0,1
260,253.0,1
369,339.0,1
288,253.0,1
368,339.0,1
162,279.0,1
193,252.0,1
111,253.0,1
137,253.0,1
134,252.0,1
279,279.0,1
332,337.0,1
74,252.0,1
115,253.0,1
366,337.0,1
200,253.0,1
144,253.0,1
286,253.0,1
187,279.0,1
394,396.0,1
340,339.0,1
190,279.0,1
244,279.0,1
279,279.0,1
448,396.0,1
343,339.0,1
342,339.0,1
145,279.0,1
115,253.0,1
367,338.0,1
201,253.0,1
252,252.0,1
246,279.0,1
47,252.0,1
333,337.0,1
132,279.0,1
277,279.0,1
313,253.0,1
47,252.0,1
223,252.0,1
368,339.0,1
85,253.0,1
309,309.0,1
104,252.0,1
145,279.0,1
216,279.0,1
134,252.0,1
231,253.0,1
200,253.0,1
482,396.0,1
483,396.0,1
427,396.0,1
219,279.0,1
339,339.0,1
285,253.0,1
250,279.0,1
109,253.0,1
276,279.0,1
287,253.0,1
308,308.0,1
104,252.0,1
106,252.0,1
199,253.0,1
278,279.0,1
76,252.0,1
274,279.0,1
344,339.0,1
195,253.0,1
315,253.0,1
140,253.0,1
369,339.0,1
249,279.0,1
279,279.0,1
200,253.0,1
337,337.0,1
254,253.0,1
421,396.0,1
170,253.0,1
337,337.0,1
305,308.0,1
281,252.0,1
283,253.0,1
310,310.0,1
338,338.0,1
200,253.0,1
227,253.0,1
143,253.0,1
342,339.0,1
133,252.0,1
308,308.0,1
423,396.0,1
334,337.0,1
186,279.0,1
338,338.0,1
310,310.0,1
308,308.0,1
171,253.0,1
257,253.0,1
85,253.0,1
221,279.0,1
26,253.0,1
165,252.0,1
344,339.0,1
246,279.0,1
338,338.0,1
244,279.0,1
279,279.0,1
228,253.0,1
275,279.0,1
46,252.0,1
274,279.0,1
396,396.0,1
361,337.0,1
187,279.0,1
137,253.0,1
394,396.0,1
339,339.0,1
307,308.0,1
230,253.0,1
81,253.0,1
393,337.0,1
310,310.0,1
227,253.0,1
256,253.0,1
246,279.0,1
512,396.0,1
136,252.0,1
507,396.0,1
303,308.0,1
224,253.0,1
48,252.0,1
287,253.0,1
45,252.0,1
424,396.0,1
512,396.0,1
199,253.0,1
365,337.0,1
286,253.0,1
248,279.0,1
249,279.0,1
449,396.0,1
256,253.0,1
425,396.0,1
113,253.0,1
224,253.0,1
