,zone_id,year,month,day,hour,in_flow_count
0,0,2019,1,1,15,1
1,4,2019,1,1,13,1
2,50,2019,1,1,12,3
3,54,2019,1,1,11,1
4,55,2019,1,1,4,1
5,55,2019,1,1,17,1
6,56,2019,1,1,11,1
7,57,2019,1,1,15,1
8,58,2019,1,1,8,1
9,58,2019,1,1,9,1
10,58,2019,1,1,14,1
11,59,2019,1,1,10,1
12,60,2019,1,1,17,1
13,60,2019,1,1,21,1
14,62,2019,1,1,6,1
15,66,2019,1,1,14,2
16,66,2019,1,1,19,1
17,66,2019,1,1,20,1
18,67,2019,1,1,11,1
19,67,2019,1,1,12,1
20,67,2019,1,1,14,2
21,67,2019,1,1,16,1
22,67,2019,1,1,17,1
23,67,2019,1,1,20,4
24,68,2019,1,1,4,1
25,68,2019,1,1,17,3
26,69,2019,1,1,8,1
27,71,2019,1,1,11,1
28,71,2019,1,1,13,1
29,71,2019,1,1,17,3
30,72,2019,1,1,1,1
31,72,2019,1,1,14,1
32,72,2019,1,1,16,1
33,72,2019,1,1,17,3
34,72,2019,1,1,18,2
35,73,2019,1,1,0,1
36,73,2019,1,1,11,1
37,73,2019,1,1,12,1
38,73,2019,1,1,13,4
39,73,2019,1,1,15,2
40,73,2019,1,1,16,1
41,73,2019,1,1,17,2
42,73,2019,1,1,19,2
43,73,2019,1,1,23,2
44,74,2019,1,1,0,2
45,74,2019,1,1,3,2
46,74,2019,1,1,4,2
47,74,2019,1,1,9,1
48,74,2019,1,1,10,2
49,74,2019,1,1,11,1
50,74,2019,1,1,12,1
51,74,2019,1,1,13,4
52,74,2019,1,1,14,2
53,74,2019,1,1,15,2
54,74,2019,1,1,18,2
55,74,2019,1,1,19,8
56,75,2019,1,1,2,2
57,75,2019,1,1,11,1
58,75,2019,1,1,12,1
59,75,2019,1,1,14,3
60,75,2019,1,1,18,3
61,75,2019,1,1,19,2
62,75,2019,1,1,20,2
63,75,2019,1,1,23,1
64,76,2019,1,1,15,1
65,76,2019,1,1,18,1
66,78,2019,1,1,13,1
67,79,2019,1,1,12,1
68,79,2019,1,1,18,1
69,82,2019,1,1,7,1
70,82,2019,1,1,9,1
71,82,2019,1,1,11,1
72,82,2019,1,1,12,2
73,82,2019,1,1,13,2
74,82,2019,1,1,14,1
75,82,2019,1,1,16,4
76,82,2019,1,1,17,2
77,82,2019,1,1,18,1
78,82,2019,1,1,19,2
79,82,2019,1,1,20,4
80,82,2019,1,1,21,4
81,83,2019,1,1,7,1
82,83,2019,1,1,9,1
83,83,2019,1,1,10,4
84,83,2019,1,1,11,3
85,83,2019,1,1,12,2
86,83,2019,1,1,13,8
87,83,2019,1,1,15,3
88,83,2019,1,1,16,5
89,83,2019,1,1,17,4
90,83,2019,1,1,18,2
91,83,2019,1,1,19,3
92,84,2019,1,1,12,2
93,84,2019,1,1,13,1
94,84,2019,1,1,14,2
95,84,2019,1,1,15,2
96,85,2019,1,1,4,1
97,85,2019,1,1,5,1
98,85,2019,1,1,15,1
99,87,2019,1,1,15,1
100,87,2019,1,1,16,2
101,87,2019,1,1,18,2
102,88,2019,1,1,16,2
103,88,2019,1,1,17,1
104,88,2019,1,1,19,1
105,89,2019,1,1,13,3
106,89,2019,1,1,15,2
107,90,2019,1,1,1,1
108,90,2019,1,1,10,2
109,90,2019,1,1,14,4
110,90,2019,1,1,16,1
111,90,2019,1,1,17,1
112,90,2019,1,1,18,4
113,90,2019,1,1,21,2
114,91,2019,1,1,1,1
115,91,2019,1,1,6,1
116,91,2019,1,1,12,1
117,92,2019,1,1,10,1
118,92,2019,1,1,13,1
119,92,2019,1,1,15,3
120,92,2019,1,1,17,5
121,98,2019,1,1,11,4
122,98,2019,1,1,13,3
123,98,2019,1,1,18,2
124,98,2019,1,1,19,1
125,99,2019,1,1,9,2
126,99,2019,1,1,10,3
127,99,2019,1,1,11,4
128,99,2019,1,1,13,1
129,99,2019,1,1,15,3
130,99,2019,1,1,17,4
131,99,2019,1,1,19,2
132,99,2019,1,1,21,1
133,101,2019,1,1,17,1
134,102,2019,1,1,16,1
135,103,2019,1,1,1,1
136,104,2019,1,1,7,1
137,104,2019,1,1,11,1
138,104,2019,1,1,13,1
139,107,2019,1,1,7,1
140,108,2019,1,1,11,1
141,115,2019,1,1,11,1
142,115,2019,1,1,12,1
143,115,2019,1,1,13,3
144,115,2019,1,1,14,2
145,116,2019,1,1,4,1
146,117,2019,1,1,14,1
147,117,2019,1,1,17,1
148,118,2019,1,1,2,1
149,120,2019,1,1,8,1
150,124,2019,1,1,13,1
151,124,2019,1,1,21,1
152,129,2019,1,1,17,1
153,130,2019,1,1,14,2
154,131,2019,1,1,13,1
155,131,2019,1,1,15,1
156,131,2019,1,1,16,1
157,131,2019,1,1,17,2
158,134,2019,1,1,19,1
159,135,2019,1,1,11,1
160,135,2019,1,1,19,1
161,136,2019,1,1,13,1
162,145,2019,1,1,17,1
163,148,2019,1,1,16,1
164,153,2019,1,1,7,1
165,165,2019,1,1,12,1
166,165,2019,1,1,18,1
167,166,2019,1,1,19,2
168,167,2019,1,1,17,1
169,178,2019,1,1,12,1
170,181,2019,1,1,18,1
171,182,2019,1,1,13,1
172,182,2019,1,1,15,1
173,182,2019,1,1,17,1
174,182,2019,1,1,20,2
175,183,2019,1,1,8,1
176,183,2019,1,1,16,2
177,183,2019,1,1,17,1
178,183,2019,1,1,18,1
179,194,2019,1,1,18,2
180,199,2019,1,1,6,2
181,199,2019,1,1,10,1
182,199,2019,1,1,17,2
183,199,2019,1,1,20,1
184,210,2019,1,1,15,1
185,214,2019,1,1,19,1
186,215,2019,1,1,17,1
187,215,2019,1,1,20,1
188,216,2019,1,1,14,1
189,216,2019,1,1,17,3
190,226,2019,1,1,15,2
191,230,2019,1,1,14,1
192,232,2019,1,1,17,1
193,232,2019,1,1,18,1
194,232,2019,1,1,20,2
195,248,2019,1,1,18,1
196,249,2019,1,1,17,1
197,16,2019,1,2,16,1
198,35,2019,1,2,8,1
199,35,2019,1,2,11,1
200,41,2019,1,2,5,1
201,41,2019,1,2,22,1
202,50,2019,1,2,14,1
203,53,2019,1,2,16,1
204,54,2019,1,2,14,1
205,54,2019,1,2,18,1
206,56,2019,1,2,16,1
207,57,2019,1,2,12,1
208,57,2019,1,2,20,1
209,58,2019,1,2,15,2
210,58,2019,1,2,16,1
211,60,2019,1,2,12,1
212,60,2019,1,2,19,1
213,61,2019,1,2,23,1
214,62,2019,1,2,6,1
215,62,2019,1,2,13,2
216,62,2019,1,2,14,1
217,66,2019,1,2,10,4
218,66,2019,1,2,11,4
219,66,2019,1,2,12,1
220,66,2019,1,2,14,1
221,66,2019,1,2,17,3
222,66,2019,1,2,18,3
223,67,2019,1,2,9,1
224,67,2019,1,2,10,1
225,67,2019,1,2,11,4
226,67,2019,1,2,12,2
227,67,2019,1,2,14,2
228,67,2019,1,2,16,3
229,67,2019,1,2,17,3
230,67,2019,1,2,18,1
231,67,2019,1,2,19,2
232,68,2019,1,2,7,1
233,68,2019,1,2,8,1
234,68,2019,1,2,9,2
235,68,2019,1,2,11,4
236,68,2019,1,2,12,4
237,68,2019,1,2,13,3
238,68,2019,1,2,14,1
239,68,2019,1,2,15,1
240,68,2019,1,2,16,2
241,68,2019,1,2,17,1
242,69,2019,1,2,8,2
243,69,2019,1,2,13,1
244,69,2019,1,2,14,1
245,69,2019,1,2,17,2
246,70,2019,1,2,17,1
247,71,2019,1,2,12,2
248,71,2019,1,2,15,2
249,71,2019,1,2,18,1
250,71,2019,1,2,20,1
251,72,2019,1,2,14,1
252,72,2019,1,2,15,3
253,72,2019,1,2,17,1
254,72,2019,1,2,20,2
255,73,2019,1,2,5,1
256,73,2019,1,2,7,1
257,73,2019,1,2,10,1
258,73,2019,1,2,13,1
259,73,2019,1,2,17,1
260,73,2019,1,2,19,4
261,73,2019,1,2,20,1
262,74,2019,1,2,6,1
263,74,2019,1,2,9,5
264,74,2019,1,2,10,2
265,74,2019,1,2,13,1
266,74,2019,1,2,15,2
267,74,2019,1,2,16,1
268,74,2019,1,2,20,1
269,75,2019,1,2,2,1
270,75,2019,1,2,10,1
271,75,2019,1,2,11,1
272,75,2019,1,2,12,2
273,75,2019,1,2,14,1
274,75,2019,1,2,15,1
275,75,2019,1,2,17,4
276,75,2019,1,2,21,2
277,76,2019,1,2,18,1
278,77,2019,1,2,13,1
279,78,2019,1,2,13,1
280,82,2019,1,2,6,1
281,82,2019,1,2,7,2
282,82,2019,1,2,8,1
283,82,2019,1,2,9,3
284,82,2019,1,2,10,1
285,82,2019,1,2,12,3
286,82,2019,1,2,13,1
287,82,2019,1,2,14,4
288,82,2019,1,2,16,4
289,82,2019,1,2,17,5
290,82,2019,1,2,19,2
291,82,2019,1,2,20,1
292,83,2019,1,2,6,1
293,83,2019,1,2,8,4
294,83,2019,1,2,9,4
295,83,2019,1,2,10,1
296,83,2019,1,2,11,15
297,83,2019,1,2,12,10
298,83,2019,1,2,13,4
299,83,2019,1,2,14,6
300,83,2019,1,2,15,11
301,83,2019,1,2,16,1
302,83,2019,1,2,17,8
303,83,2019,1,2,18,6
304,83,2019,1,2,19,2
305,83,2019,1,2,20,1
306,84,2019,1,2,6,1
307,84,2019,1,2,8,2
308,84,2019,1,2,10,2
309,84,2019,1,2,11,1
310,84,2019,1,2,12,4
311,84,2019,1,2,13,1
312,84,2019,1,2,14,4
313,84,2019,1,2,15,2
314,84,2019,1,2,17,2
315,84,2019,1,2,18,3
316,84,2019,1,2,21,1
317,85,2019,1,2,12,2
318,85,2019,1,2,13,1
319,85,2019,1,2,14,1
320,85,2019,1,2,15,1
321,85,2019,1,2,17,3
322,86,2019,1,2,17,1
323,88,2019,1,2,12,1
324,88,2019,1,2,18,2
325,89,2019,1,2,21,1
326,90,2019,1,2,6,1
327,90,2019,1,2,10,2
328,90,2019,1,2,11,2
329,90,2019,1,2,18,1
330,91,2019,1,2,4,1
331,91,2019,1,2,19,1
332,92,2019,1,2,9,1
333,92,2019,1,2,17,1
334,92,2019,1,2,18,1
335,94,2019,1,2,17,1
336,98,2019,1,2,9,1
337,98,2019,1,2,14,6
338,98,2019,1,2,20,2
339,99,2019,1,2,7,2
340,99,2019,1,2,8,5
341,99,2019,1,2,10,1
342,99,2019,1,2,11,2
343,99,2019,1,2,12,2
344,99,2019,1,2,13,2
345,99,2019,1,2,14,4
346,99,2019,1,2,15,6
347,99,2019,1,2,16,3
348,99,2019,1,2,17,1
349,100,2019,1,2,6,1
350,100,2019,1,2,7,1
351,100,2019,1,2,9,1
352,100,2019,1,2,11,1
353,100,2019,1,2,15,1
354,100,2019,1,2,17,1
355,101,2019,1,2,7,1
356,101,2019,1,2,13,1
357,102,2019,1,2,13,1
358,104,2019,1,2,9,1
359,106,2019,1,2,9,1
360,106,2019,1,2,15,1
361,110,2019,1,2,17,1
362,113,2019,1,2,11,1
363,114,2019,1,2,11,1
364,115,2019,1,2,11,1
365,115,2019,1,2,16,1
366,115,2019,1,2,17,1
367,115,2019,1,2,20,1
368,116,2019,1,2,9,1
369,116,2019,1,2,18,2
370,120,2019,1,2,12,1
371,121,2019,1,2,7,1
372,129,2019,1,2,17,1
373,129,2019,1,2,19,1
374,130,2019,1,2,16,1
375,130,2019,1,2,19,1
376,131,2019,1,2,13,4
377,131,2019,1,2,20,1
378,132,2019,1,2,20,2
379,133,2019,1,2,12,1
380,133,2019,1,2,15,1
381,133,2019,1,2,19,1
382,134,2019,1,2,13,2
383,134,2019,1,2,16,3
384,136,2019,1,2,12,1
385,145,2019,1,2,17,1
386,148,2019,1,2,12,1
387,149,2019,1,2,18,1
388,150,2019,1,2,8,1
389,150,2019,1,2,10,1
390,151,2019,1,2,4,1
391,168,2019,1,2,14,1
392,199,2019,1,2,14,1
393,214,2019,1,2,20,1
394,216,2019,1,2,15,1
395,232,2019,1,2,20,1
396,234,2019,1,2,19,1
397,250,2019,1,2,20,1
398,266,2019,1,2,14,1
399,9,2019,1,3,7,1
400,17,2019,1,3,13,1
401,38,2019,1,3,7,1
402,38,2019,1,3,12,1
403,41,2019,1,3,6,1
404,46,2019,1,3,12,4
405,50,2019,1,3,13,2
406,51,2019,1,3,13,1
407,52,2019,1,3,8,1
408,53,2019,1,3,16,1
409,54,2019,1,3,14,1
410,55,2019,1,3,12,1
411,56,2019,1,3,9,1
412,57,2019,1,3,5,1
413,57,2019,1,3,12,1
414,57,2019,1,3,14,1
415,58,2019,1,3,2,1
416,58,2019,1,3,6,1
417,58,2019,1,3,12,1
418,58,2019,1,3,14,1
419,58,2019,1,3,16,1
420,58,2019,1,3,19,1
421,58,2019,1,3,20,1
422,59,2019,1,3,10,1
423,59,2019,1,3,14,1
424,66,2019,1,3,9,1
425,66,2019,1,3,11,1
426,66,2019,1,3,12,1
427,66,2019,1,3,13,2
428,66,2019,1,3,14,1
429,66,2019,1,3,15,1
430,66,2019,1,3,16,1
431,66,2019,1,3,17,2
432,66,2019,1,3,18,1
433,67,2019,1,3,8,1
434,67,2019,1,3,9,1
435,67,2019,1,3,10,1
436,67,2019,1,3,12,5
437,67,2019,1,3,13,4
438,67,2019,1,3,14,3
439,67,2019,1,3,15,2
440,67,2019,1,3,18,3
441,67,2019,1,3,19,2
442,68,2019,1,3,12,5
443,68,2019,1,3,13,1
444,68,2019,1,3,14,2
445,68,2019,1,3,15,2
446,68,2019,1,3,16,2
447,68,2019,1,3,17,1
448,68,2019,1,3,20,1
449,69,2019,1,3,0,2
450,69,2019,1,3,7,1
451,69,2019,1,3,15,1
452,69,2019,1,3,16,1
453,69,2019,1,3,17,3
454,69,2019,1,3,18,1
455,70,2019,1,3,13,1
456,70,2019,1,3,17,1
457,70,2019,1,3,18,1
458,71,2019,1,3,7,1
459,71,2019,1,3,9,1
460,71,2019,1,3,10,1
461,71,2019,1,3,12,2
462,71,2019,1,3,16,1
463,71,2019,1,3,18,2
464,71,2019,1,3,20,1
465,72,2019,1,3,12,1
466,72,2019,1,3,14,1
467,72,2019,1,3,16,1
468,72,2019,1,3,17,2
469,73,2019,1,3,6,1
470,73,2019,1,3,8,1
471,73,2019,1,3,10,2
472,73,2019,1,3,14,1
473,73,2019,1,3,16,2
474,73,2019,1,3,17,2
475,73,2019,1,3,19,1
476,74,2019,1,3,5,1
477,74,2019,1,3,8,1
478,74,2019,1,3,10,2
479,74,2019,1,3,11,1
480,74,2019,1,3,12,1
481,74,2019,1,3,13,1
482,74,2019,1,3,15,2
483,74,2019,1,3,17,1
484,74,2019,1,3,20,1
485,74,2019,1,3,21,2
486,75,2019,1,3,1,1
487,75,2019,1,3,2,1
488,75,2019,1,3,5,1
489,75,2019,1,3,8,1
490,75,2019,1,3,9,1
491,75,2019,1,3,11,4
492,75,2019,1,3,12,2
493,75,2019,1,3,13,1
494,75,2019,1,3,17,1
495,75,2019,1,3,18,2
496,75,2019,1,3,19,1
497,76,2019,1,3,9,1
498,76,2019,1,3,11,1
499,76,2019,1,3,12,1
500,78,2019,1,3,4,1
501,78,2019,1,3,6,1
502,78,2019,1,3,12,1
503,78,2019,1,3,14,2
504,78,2019,1,3,17,1
505,79,2019,1,3,20,1
506,82,2019,1,3,5,1
507,82,2019,1,3,7,1
508,82,2019,1,3,8,1
509,82,2019,1,3,9,1
510,82,2019,1,3,12,11
511,82,2019,1,3,13,9
512,82,2019,1,3,14,3
513,82,2019,1,3,15,3
514,82,2019,1,3,16,5
515,82,2019,1,3,17,20
516,82,2019,1,3,18,5
517,82,2019,1,3,19,2
518,82,2019,1,3,20,8
519,82,2019,1,3,21,4
520,83,2019,1,3,6,3
521,83,2019,1,3,7,3
522,83,2019,1,3,8,5
523,83,2019,1,3,9,6
524,83,2019,1,3,10,2
525,83,2019,1,3,11,8
526,83,2019,1,3,12,9
527,83,2019,1,3,13,32
528,83,2019,1,3,14,19
529,83,2019,1,3,15,11
530,83,2019,1,3,16,5
531,83,2019,1,3,17,7
532,83,2019,1,3,18,20
533,83,2019,1,3,19,5
534,83,2019,1,3,20,4
535,83,2019,1,3,21,1
536,84,2019,1,3,8,1
537,84,2019,1,3,9,1
538,84,2019,1,3,12,8
539,84,2019,1,3,13,4
540,84,2019,1,3,14,1
541,84,2019,1,3,15,3
542,84,2019,1,3,16,2
543,84,2019,1,3,17,3
544,84,2019,1,3,18,2
545,84,2019,1,3,19,1
546,84,2019,1,3,20,3
547,85,2019,1,3,8,1
548,85,2019,1,3,12,1
549,85,2019,1,3,14,1
550,85,2019,1,3,15,3
551,85,2019,1,3,17,1
552,85,2019,1,3,18,1
553,85,2019,1,3,19,1
554,86,2019,1,3,14,1
555,86,2019,1,3,18,2
556,87,2019,1,3,10,1
557,87,2019,1,3,18,1
558,87,2019,1,3,21,1
559,88,2019,1,3,6,1
560,89,2019,1,3,10,1
561,89,2019,1,3,12,1
562,90,2019,1,3,10,1
563,90,2019,1,3,14,1
564,91,2019,1,3,4,1
565,91,2019,1,3,6,1
566,91,2019,1,3,8,1
567,91,2019,1,3,12,1
568,91,2019,1,3,14,1
569,92,2019,1,3,9,1
570,92,2019,1,3,11,1
571,92,2019,1,3,13,1
572,92,2019,1,3,15,1
573,92,2019,1,3,17,1
574,94,2019,1,3,9,1
575,95,2019,1,3,14,2
576,98,2019,1,3,11,1
577,98,2019,1,3,13,2
578,98,2019,1,3,15,2
579,98,2019,1,3,17,4
580,98,2019,1,3,18,1
581,98,2019,1,3,19,2
582,98,2019,1,3,21,1
583,99,2019,1,3,6,2
584,99,2019,1,3,8,2
585,99,2019,1,3,9,1
586,99,2019,1,3,10,3
587,99,2019,1,3,11,2
588,99,2019,1,3,13,3
589,99,2019,1,3,14,2
590,99,2019,1,3,15,1
591,99,2019,1,3,16,1
592,99,2019,1,3,17,6
593,99,2019,1,3,20,2
594,99,2019,1,3,21,2
595,100,2019,1,3,9,1
596,101,2019,1,3,9,1
597,101,2019,1,3,11,1
598,101,2019,1,3,14,1
599,103,2019,1,3,6,1
600,103,2019,1,3,15,1
601,103,2019,1,3,18,1
602,104,2019,1,3,8,1
603,104,2019,1,3,10,1
604,104,2019,1,3,13,1
605,104,2019,1,3,14,1
606,104,2019,1,3,18,1
607,107,2019,1,3,11,1
608,111,2019,1,3,18,1
609,114,2019,1,3,11,1
610,114,2019,1,3,13,2
611,114,2019,1,3,20,1
612,115,2019,1,3,12,6
613,115,2019,1,3,15,1
614,115,2019,1,3,16,1
615,115,2019,1,3,17,1
616,115,2019,1,3,19,2
617,116,2019,1,3,9,1
618,116,2019,1,3,11,2
619,116,2019,1,3,13,2
620,116,2019,1,3,16,1
621,117,2019,1,3,11,1
622,120,2019,1,3,12,1
623,121,2019,1,3,7,1
624,121,2019,1,3,8,1
625,121,2019,1,3,12,1
626,121,2019,1,3,14,1
627,122,2019,1,3,8,1
628,123,2019,1,3,10,1
629,123,2019,1,3,19,1
630,131,2019,1,3,7,1
631,131,2019,1,3,12,4
632,133,2019,1,3,17,2
633,134,2019,1,3,14,1
634,134,2019,1,3,17,2
635,136,2019,1,3,10,1
636,146,2019,1,3,20,1
637,147,2019,1,3,7,1
638,147,2019,1,3,12,1
639,148,2019,1,3,15,1
640,148,2019,1,3,17,1
641,149,2019,1,3,11,1
642,149,2019,1,3,13,1
643,151,2019,1,3,19,1
644,153,2019,1,3,12,2
645,153,2019,1,3,13,1
646,166,2019,1,3,15,1
647,166,2019,1,3,16,2
648,166,2019,1,3,17,2
649,166,2019,1,3,18,1
650,166,2019,1,3,19,1
651,180,2019,1,3,18,1
652,182,2019,1,3,9,1
653,182,2019,1,3,15,2
654,182,2019,1,3,16,2
655,182,2019,1,3,18,2
656,183,2019,1,3,15,2
657,183,2019,1,3,18,2
658,183,2019,1,3,20,1
659,199,2019,1,3,8,1
660,199,2019,1,3,12,1
661,199,2019,1,3,14,2
662,199,2019,1,3,15,1
663,199,2019,1,3,17,1
664,215,2019,1,3,21,3
665,216,2019,1,3,18,1
666,216,2019,1,3,22,2
667,226,2019,1,3,16,1
668,226,2019,1,3,18,1
669,227,2019,1,3,14,2
670,251,2019,1,3,17,5
671,266,2019,1,3,16,1
672,4,2019,1,4,12,1
673,28,2019,1,4,17,1
674,38,2019,1,4,6,1
675,45,2019,1,4,6,1
676,50,2019,1,4,10,1
677,50,2019,1,4,19,2
678,51,2019,1,4,17,1
679,54,2019,1,4,14,1
680,57,2019,1,4,8,1
681,57,2019,1,4,12,1
682,58,2019,1,4,7,1
683,58,2019,1,4,9,1
684,59,2019,1,4,21,1
685,60,2019,1,4,4,1
686,60,2019,1,4,12,1
687,60,2019,1,4,16,1
688,61,2019,1,4,3,1
689,61,2019,1,4,8,1
690,61,2019,1,4,16,2
691,66,2019,1,4,9,2
692,66,2019,1,4,11,2
693,66,2019,1,4,12,2
694,66,2019,1,4,14,3
695,66,2019,1,4,15,1
696,66,2019,1,4,17,1
697,66,2019,1,4,18,3
698,66,2019,1,4,20,1
699,67,2019,1,4,7,2
700,67,2019,1,4,8,2
701,67,2019,1,4,9,1
702,67,2019,1,4,10,1
703,67,2019,1,4,11,3
704,67,2019,1,4,12,1
705,67,2019,1,4,14,1
706,67,2019,1,4,17,1
707,68,2019,1,4,7,2
708,68,2019,1,4,9,1
709,68,2019,1,4,12,2
710,68,2019,1,4,16,2
711,69,2019,1,4,8,1
712,71,2019,1,4,15,1
713,71,2019,1,4,16,3
714,72,2019,1,4,15,1
715,72,2019,1,4,16,1
716,72,2019,1,4,18,1
717,73,2019,1,4,5,1
718,73,2019,1,4,10,2
719,73,2019,1,4,11,1
720,73,2019,1,4,14,1
721,74,2019,1,4,2,2
722,74,2019,1,4,9,1
723,74,2019,1,4,10,1
724,74,2019,1,4,11,1
725,74,2019,1,4,15,2
726,74,2019,1,4,17,1
727,74,2019,1,4,19,2
728,74,2019,1,4,20,3
729,75,2019,1,4,1,1
730,75,2019,1,4,2,1
731,75,2019,1,4,6,2
732,75,2019,1,4,7,1
733,75,2019,1,4,9,1
734,75,2019,1,4,10,2
735,75,2019,1,4,12,1
736,75,2019,1,4,13,1
737,75,2019,1,4,14,1
738,75,2019,1,4,18,1
739,75,2019,1,4,19,4
740,75,2019,1,4,20,1
741,76,2019,1,4,9,1
742,76,2019,1,4,10,1
743,76,2019,1,4,12,1
744,78,2019,1,4,16,1
745,82,2019,1,4,9,1
746,82,2019,1,4,11,2
747,82,2019,1,4,12,1
748,82,2019,1,4,13,4
749,82,2019,1,4,14,3
750,82,2019,1,4,15,2
751,82,2019,1,4,16,5
752,82,2019,1,4,17,4
753,82,2019,1,4,18,7
754,83,2019,1,4,6,2
755,83,2019,1,4,7,3
756,83,2019,1,4,8,3
757,83,2019,1,4,9,8
758,83,2019,1,4,10,3
759,83,2019,1,4,11,8
760,83,2019,1,4,12,4
761,83,2019,1,4,13,4
762,83,2019,1,4,14,4
763,83,2019,1,4,15,1
764,83,2019,1,4,16,1
765,83,2019,1,4,17,9
766,83,2019,1,4,18,8
767,83,2019,1,4,19,10
768,83,2019,1,4,20,2
769,83,2019,1,4,21,3
770,83,2019,1,4,22,1
771,84,2019,1,4,8,1
772,84,2019,1,4,11,2
773,84,2019,1,4,12,2
774,84,2019,1,4,13,2
775,84,2019,1,4,14,1
776,84,2019,1,4,16,1
777,84,2019,1,4,17,1
778,84,2019,1,4,20,1
779,85,2019,1,4,8,1
780,85,2019,1,4,10,1
781,85,2019,1,4,11,1
782,85,2019,1,4,13,2
783,85,2019,1,4,17,1
784,87,2019,1,4,9,1
785,88,2019,1,4,9,1
786,88,2019,1,4,20,2
787,90,2019,1,4,12,1
788,90,2019,1,4,14,1
789,90,2019,1,4,17,1
790,90,2019,1,4,20,1
791,91,2019,1,4,4,1
792,92,2019,1,4,8,1
793,92,2019,1,4,12,1
794,92,2019,1,4,16,2
795,98,2019,1,4,8,1
796,98,2019,1,4,10,1
797,98,2019,1,4,16,1
798,99,2019,1,4,6,1
799,99,2019,1,4,8,2
800,99,2019,1,4,11,1
801,99,2019,1,4,12,1
802,99,2019,1,4,15,1
803,99,2019,1,4,16,5
804,99,2019,1,4,17,1
805,100,2019,1,4,11,1
806,100,2019,1,4,12,1
807,100,2019,1,4,21,1
808,101,2019,1,4,21,1
809,102,2019,1,4,18,1
810,103,2019,1,4,18,1
811,104,2019,1,4,6,1
812,104,2019,1,4,9,1
813,104,2019,1,4,15,1
814,106,2019,1,4,14,1
815,114,2019,1,4,17,1
816,115,2019,1,4,10,1
817,115,2019,1,4,13,1
818,115,2019,1,4,16,1
819,116,2019,1,4,6,1
820,116,2019,1,4,16,1
821,117,2019,1,4,21,1
822,121,2019,1,4,2,1
823,121,2019,1,4,7,1
824,121,2019,1,4,8,1
825,121,2019,1,4,14,1
826,122,2019,1,4,8,2
827,131,2019,1,4,12,1
828,131,2019,1,4,15,1
829,131,2019,1,4,17,1
830,131,2019,1,4,21,1
831,133,2019,1,4,17,1
832,136,2019,1,4,9,1
833,138,2019,1,4,9,1
834,147,2019,1,4,13,6
835,147,2019,1,4,16,1
836,149,2019,1,4,15,1
837,165,2019,1,4,20,1
838,166,2019,1,4,11,1
839,166,2019,1,4,13,2
840,166,2019,1,4,14,1
841,182,2019,1,4,17,1
842,182,2019,1,4,18,1
843,182,2019,1,4,20,1
844,182,2019,1,4,23,2
845,183,2019,1,4,20,1
846,183,2019,1,4,22,2
847,199,2019,1,4,21,1
848,218,2019,1,4,14,1
849,265,2019,1,4,15,1
850,4,2019,1,5,15,1
851,17,2019,1,5,13,3
852,29,2019,1,5,18,1
853,33,2019,1,5,13,1
854,34,2019,1,5,13,1
855,34,2019,1,5,16,1
856,41,2019,1,5,11,1
857,50,2019,1,5,9,2
858,50,2019,1,5,10,1
859,50,2019,1,5,12,1
860,50,2019,1,5,14,3
861,50,2019,1,5,16,1
862,53,2019,1,5,12,1
863,53,2019,1,5,14,2
864,56,2019,1,5,13,1
865,56,2019,1,5,14,1
866,57,2019,1,5,10,1
867,57,2019,1,5,14,1
868,57,2019,1,5,16,2
869,58,2019,1,5,13,2
870,58,2019,1,5,16,2
871,58,2019,1,5,18,1
872,58,2019,1,5,20,1
873,58,2019,1,5,22,1
874,58,2019,1,5,23,1
875,59,2019,1,5,4,1
876,59,2019,1,5,12,1
877,61,2019,1,5,15,1
878,61,2019,1,5,16,1
879,61,2019,1,5,17,1
880,61,2019,1,5,21,1
881,61,2019,1,5,23,1
882,62,2019,1,5,17,1
883,66,2019,1,5,9,2
884,66,2019,1,5,13,1
885,66,2019,1,5,14,1
886,66,2019,1,5,15,1
887,66,2019,1,5,16,4
888,66,2019,1,5,18,3
889,67,2019,1,5,8,1
890,67,2019,1,5,9,1
891,67,2019,1,5,12,2
892,67,2019,1,5,13,3
893,67,2019,1,5,16,1
894,67,2019,1,5,17,2
895,67,2019,1,5,18,2
896,68,2019,1,5,8,2
897,68,2019,1,5,11,1
898,68,2019,1,5,12,2
899,68,2019,1,5,15,1
900,68,2019,1,5,16,3
901,68,2019,1,5,17,3
902,68,2019,1,5,18,1
903,69,2019,1,5,12,1
904,69,2019,1,5,14,3
905,69,2019,1,5,17,1
906,69,2019,1,5,20,1
907,70,2019,1,5,10,1
908,70,2019,1,5,13,1
909,70,2019,1,5,14,1
910,70,2019,1,5,17,1
911,71,2019,1,5,8,3
912,71,2019,1,5,16,1
913,72,2019,1,5,7,1
914,72,2019,1,5,13,1
915,72,2019,1,5,14,1
916,72,2019,1,5,17,3
917,72,2019,1,5,18,4
918,73,2019,1,5,10,1
919,73,2019,1,5,11,1
920,73,2019,1,5,12,1
921,73,2019,1,5,13,1
922,73,2019,1,5,14,4
923,73,2019,1,5,15,1
924,73,2019,1,5,16,2
925,73,2019,1,5,19,1
926,73,2019,1,5,22,1
927,74,2019,1,5,8,1
928,74,2019,1,5,11,3
929,74,2019,1,5,12,2
930,74,2019,1,5,14,5
